patent_number,in_bindingdb,example,compound_IUPAC_name,smiles,inchikey,target_display_name,gene,uniprot_id,accession,organism,target_type,assay,metric,value_nM,value_reported,structure_source,inchikey_connectivity,clean_conn_iupac,clean_conn_mol,clean_conn_cdx
US20050277685A1,no,Example 155,,ClC1=CC=C(C(=O)C2=C(N(C3=CC(=CC=C23)OC(F)(F)F)C2=CC=CC(=N2)OC(C(=O)O)(C)C)C)C=C1,HBSUETPUJSVLGL-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor gamma,PPARG,PPARG_HUMAN,P37231,Homo sapiens,SINGLE_PROTEIN,ASSAY_004: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,HBSUETPUJSVLGL,HBSUETPUJSVLGL,,HBSUETPUJSVLGL
US20050277685A1,no,Example 155,,ClC1=CC=C(C(=O)C2=C(N(C3=CC(=CC=C23)OC(F)(F)F)C2=CC=CC(=N2)OC(C(=O)O)(C)C)C)C=C1,HBSUETPUJSVLGL-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor delta,PPARD,PPARD_HUMAN,Q03181,Homo sapiens,SINGLE_PROTEIN,ASSAY_005: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,HBSUETPUJSVLGL,HBSUETPUJSVLGL,,HBSUETPUJSVLGL
US20050277685A1,no,Example 156,,ClC1=CC=C(C(=O)C2=C(N(C3=CC(=CC=C23)OC(F)(F)F)CC=2C=C(OC(C(=O)O)CC)C=CC2)COC)C=C1,DDYVEEZCFZRVSX-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor gamma,PPARG,PPARG_HUMAN,P37231,Homo sapiens,SINGLE_PROTEIN,ASSAY_004: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,DDYVEEZCFZRVSX,DDYVEEZCFZRVSX,,DDYVEEZCFZRVSX
US20050277685A1,no,Example 156,,ClC1=CC=C(C(=O)C2=C(N(C3=CC(=CC=C23)OC(F)(F)F)CC=2C=C(OC(C(=O)O)CC)C=CC2)COC)C=C1,DDYVEEZCFZRVSX-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor delta,PPARD,PPARD_HUMAN,Q03181,Homo sapiens,SINGLE_PROTEIN,ASSAY_005: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,DDYVEEZCFZRVSX,DDYVEEZCFZRVSX,,DDYVEEZCFZRVSX
US20050277685A1,no,Example 157,,ClC1=CC=C(C(=O)C2=C(N(C3=CC(=CC=C23)OC(F)(F)F)CC=2C=C(OC(C(=O)O)CC)C=CC2)CCl)C=C1,YWHGDOHGZMPBAP-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor gamma,PPARG,PPARG_HUMAN,P37231,Homo sapiens,SINGLE_PROTEIN,ASSAY_004: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,YWHGDOHGZMPBAP,YWHGDOHGZMPBAP,,YWHGDOHGZMPBAP
US20050277685A1,no,Example 157,,ClC1=CC=C(C(=O)C2=C(N(C3=CC(=CC=C23)OC(F)(F)F)CC=2C=C(OC(C(=O)O)CC)C=CC2)CCl)C=C1,YWHGDOHGZMPBAP-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor delta,PPARD,PPARD_HUMAN,Q03181,Homo sapiens,SINGLE_PROTEIN,ASSAY_005: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,YWHGDOHGZMPBAP,YWHGDOHGZMPBAP,,YWHGDOHGZMPBAP
US20050277685A1,no,Example 158,,ClC1=CC=C(C(=O)C2=C(N(C3=CC(=CC=C23)OC(F)(F)F)CC=2C=C(OC(C(=O)O)CC)C=CC2)CO)C=C1,QMJBBQISUBZKNI-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor gamma,PPARG,PPARG_HUMAN,P37231,Homo sapiens,SINGLE_PROTEIN,ASSAY_004: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,QMJBBQISUBZKNI,QMJBBQISUBZKNI,,QMJBBQISUBZKNI
US20050277685A1,no,Example 158,,ClC1=CC=C(C(=O)C2=C(N(C3=CC(=CC=C23)OC(F)(F)F)CC=2C=C(OC(C(=O)O)CC)C=CC2)CO)C=C1,QMJBBQISUBZKNI-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor delta,PPARD,PPARD_HUMAN,Q03181,Homo sapiens,SINGLE_PROTEIN,ASSAY_005: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,QMJBBQISUBZKNI,QMJBBQISUBZKNI,,QMJBBQISUBZKNI
US20050277685A1,no,Example 159,,BrCC=1N(C2=CC(=CC=C2C1C(C1=CC=C(C=C1)Cl)=O)OC(F)(F)F)CC=1C=C(OC(C(=O)O)CC)C=CC1,KHDOQCRATFDAAD-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor gamma,PPARG,PPARG_HUMAN,P37231,Homo sapiens,SINGLE_PROTEIN,ASSAY_004: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,KHDOQCRATFDAAD,KHDOQCRATFDAAD,,KHDOQCRATFDAAD
US20050277685A1,no,Example 159,,BrCC=1N(C2=CC(=CC=C2C1C(C1=CC=C(C=C1)Cl)=O)OC(F)(F)F)CC=1C=C(OC(C(=O)O)CC)C=CC1,KHDOQCRATFDAAD-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor delta,PPARD,PPARD_HUMAN,Q03181,Homo sapiens,SINGLE_PROTEIN,ASSAY_005: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,KHDOQCRATFDAAD,KHDOQCRATFDAAD,,KHDOQCRATFDAAD
US20050277685A1,no,Example 160,,CC=1N(C2=CC(=CC=C2C1C(C1=CC=C(C=C1)OC(F)(F)F)=O)OC(F)(F)F)CC=1C=C(OC(C(=O)O)CC)C=CC1,NQXYBQPMKCBUKE-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor gamma,PPARG,PPARG_HUMAN,P37231,Homo sapiens,SINGLE_PROTEIN,ASSAY_004: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,NQXYBQPMKCBUKE,NQXYBQPMKCBUKE,,NQXYBQPMKCBUKE
US20050277685A1,no,Example 160,,CC=1N(C2=CC(=CC=C2C1C(C1=CC=C(C=C1)OC(F)(F)F)=O)OC(F)(F)F)CC=1C=C(OC(C(=O)O)CC)C=CC1,NQXYBQPMKCBUKE-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor delta,PPARD,PPARD_HUMAN,Q03181,Homo sapiens,SINGLE_PROTEIN,ASSAY_005: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,NQXYBQPMKCBUKE,NQXYBQPMKCBUKE,,NQXYBQPMKCBUKE
US20050277685A1,no,Example 161,,CC=1N(C2=CC(=CC=C2C1C(C1=CC=C(C=C1)OC(F)(F)F)=O)OC(F)(F)F)CC=1C=C(OC(C(=O)O)CC)C=CC1,NQXYBQPMKCBUKE-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor gamma,PPARG,PPARG_HUMAN,P37231,Homo sapiens,SINGLE_PROTEIN,ASSAY_004: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,NQXYBQPMKCBUKE,NQXYBQPMKCBUKE,,NQXYBQPMKCBUKE
US20050277685A1,no,Example 161,,CC=1N(C2=CC(=CC=C2C1C(C1=CC=C(C=C1)OC(F)(F)F)=O)OC(F)(F)F)CC=1C=C(OC(C(=O)O)CC)C=CC1,NQXYBQPMKCBUKE-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor delta,PPARD,PPARD_HUMAN,Q03181,Homo sapiens,SINGLE_PROTEIN,ASSAY_005: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,NQXYBQPMKCBUKE,NQXYBQPMKCBUKE,,NQXYBQPMKCBUKE
US20050277685A1,no,Example 162,,CC(C(C(=O)O)OC1=CC(=CC=C1)CN1C(=C(C2=CC=C(C=C12)OC(F)(F)F)C(C1=CC=C(C=C1)OC(F)(F)F)=O)C)C,LIZRTJPNVJDDNR-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor gamma,PPARG,PPARG_HUMAN,P37231,Homo sapiens,SINGLE_PROTEIN,ASSAY_004: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,LIZRTJPNVJDDNR,LIZRTJPNVJDDNR,,LIZRTJPNVJDDNR
US20050277685A1,no,Example 162,,CC(C(C(=O)O)OC1=CC(=CC=C1)CN1C(=C(C2=CC=C(C=C12)OC(F)(F)F)C(C1=CC=C(C=C1)OC(F)(F)F)=O)C)C,LIZRTJPNVJDDNR-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor delta,PPARD,PPARD_HUMAN,Q03181,Homo sapiens,SINGLE_PROTEIN,ASSAY_005: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,LIZRTJPNVJDDNR,LIZRTJPNVJDDNR,,LIZRTJPNVJDDNR
US20050277685A1,no,Example 163,,CC(C(C(=O)O)OC1=CC(=CC=C1)CN1C(=C(C2=CC=C(C=C12)OC(F)(F)F)C(C1=CC=C(C=C1)OC(F)(F)F)=O)C)C,LIZRTJPNVJDDNR-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor gamma,PPARG,PPARG_HUMAN,P37231,Homo sapiens,SINGLE_PROTEIN,ASSAY_004: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,LIZRTJPNVJDDNR,LIZRTJPNVJDDNR,,LIZRTJPNVJDDNR
US20050277685A1,no,Example 163,,CC(C(C(=O)O)OC1=CC(=CC=C1)CN1C(=C(C2=CC=C(C=C12)OC(F)(F)F)C(C1=CC=C(C=C1)OC(F)(F)F)=O)C)C,LIZRTJPNVJDDNR-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor delta,PPARD,PPARD_HUMAN,Q03181,Homo sapiens,SINGLE_PROTEIN,ASSAY_005: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,LIZRTJPNVJDDNR,LIZRTJPNVJDDNR,,LIZRTJPNVJDDNR
US20050277685A1,no,Example 164,,ClC1=CC=C(C(=O)C2=C(N(C3=CC=CC=C23)CC=2C=C(O[C@@H](C(=O)O)C)C=CC2)C)C=C1,SEPDXGCELXWFQW-QGZVFWFLSA-N,Peroxisome proliferator-activated receptor gamma,PPARG,PPARG_HUMAN,P37231,Homo sapiens,SINGLE_PROTEIN,ASSAY_004: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,SEPDXGCELXWFQW,SEPDXGCELXWFQW,,SEPDXGCELXWFQW
US20050277685A1,no,Example 164,,ClC1=CC=C(C(=O)C2=C(N(C3=CC=CC=C23)CC=2C=C(O[C@@H](C(=O)O)C)C=CC2)C)C=C1,SEPDXGCELXWFQW-QGZVFWFLSA-N,Peroxisome proliferator-activated receptor delta,PPARD,PPARD_HUMAN,Q03181,Homo sapiens,SINGLE_PROTEIN,ASSAY_005: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,SEPDXGCELXWFQW,SEPDXGCELXWFQW,,SEPDXGCELXWFQW
US20050277685A1,no,Example 165,,ClC1=CC=C(C(=O)C2=C(N(C3=CC=CC=C23)CC=2C=C(O[C@H](C(=O)O)C)C=CC2)C)C=C1,SEPDXGCELXWFQW-KRWDZBQOSA-N,Peroxisome proliferator-activated receptor gamma,PPARG,PPARG_HUMAN,P37231,Homo sapiens,SINGLE_PROTEIN,ASSAY_004: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,SEPDXGCELXWFQW,SEPDXGCELXWFQW,,SEPDXGCELXWFQW
US20050277685A1,no,Example 165,,ClC1=CC=C(C(=O)C2=C(N(C3=CC=CC=C23)CC=2C=C(O[C@H](C(=O)O)C)C=CC2)C)C=C1,SEPDXGCELXWFQW-KRWDZBQOSA-N,Peroxisome proliferator-activated receptor delta,PPARD,PPARD_HUMAN,Q03181,Homo sapiens,SINGLE_PROTEIN,ASSAY_005: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,SEPDXGCELXWFQW,SEPDXGCELXWFQW,,SEPDXGCELXWFQW
US20050277685A1,no,Example 166,,COC1=CC=C(C(=O)C2=C(N(C3=CC=CC=C23)CC=2C=C(O[C@@H](C(=O)O)C)C=CC2)C)C=C1,HNEYLYWCHIFCBH-GOSISDBHSA-N,Peroxisome proliferator-activated receptor gamma,PPARG,PPARG_HUMAN,P37231,Homo sapiens,SINGLE_PROTEIN,ASSAY_004: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,HNEYLYWCHIFCBH,HNEYLYWCHIFCBH,,HNEYLYWCHIFCBH
US20050277685A1,no,Example 166,,COC1=CC=C(C(=O)C2=C(N(C3=CC=CC=C23)CC=2C=C(O[C@@H](C(=O)O)C)C=CC2)C)C=C1,HNEYLYWCHIFCBH-GOSISDBHSA-N,Peroxisome proliferator-activated receptor delta,PPARD,PPARD_HUMAN,Q03181,Homo sapiens,SINGLE_PROTEIN,ASSAY_005: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,HNEYLYWCHIFCBH,HNEYLYWCHIFCBH,,HNEYLYWCHIFCBH
US20050277685A1,no,Example 167,,COC1=CC=C(C(=O)C2=C(N(C3=CC(=CC=C23)OC(F)(F)F)CC=2C=C(CC(C(=O)O)CC)C=CC2)C)C=C1,VWLCARAJHNJKAO-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor gamma,PPARG,PPARG_HUMAN,P37231,Homo sapiens,SINGLE_PROTEIN,ASSAY_004: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,VWLCARAJHNJKAO,VWLCARAJHNJKAO,,VWLCARAJHNJKAO
US20050277685A1,no,Example 167,,COC1=CC=C(C(=O)C2=C(N(C3=CC(=CC=C23)OC(F)(F)F)CC=2C=C(CC(C(=O)O)CC)C=CC2)C)C=C1,VWLCARAJHNJKAO-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor delta,PPARD,PPARD_HUMAN,Q03181,Homo sapiens,SINGLE_PROTEIN,ASSAY_005: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,VWLCARAJHNJKAO,VWLCARAJHNJKAO,,VWLCARAJHNJKAO
US20050277685A1,no,Example 168,,COC1=CC=C(C(=O)C2=C(N(C3=CC(=CC=C23)OC(F)(F)F)C2=CC=CC(=N2)OC(C(=O)O)(C)C)C)C=C1,KTZNLSNSBFSGOQ-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor gamma,PPARG,PPARG_HUMAN,P37231,Homo sapiens,SINGLE_PROTEIN,ASSAY_004: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,KTZNLSNSBFSGOQ,KTZNLSNSBFSGOQ,,KTZNLSNSBFSGOQ
US20050277685A1,no,Example 168,,COC1=CC=C(C(=O)C2=C(N(C3=CC(=CC=C23)OC(F)(F)F)C2=CC=CC(=N2)OC(C(=O)O)(C)C)C)C=C1,KTZNLSNSBFSGOQ-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor delta,PPARD,PPARD_HUMAN,Q03181,Homo sapiens,SINGLE_PROTEIN,ASSAY_005: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,KTZNLSNSBFSGOQ,KTZNLSNSBFSGOQ,,KTZNLSNSBFSGOQ
US20050277685A1,no,Example 171,,COC1=CC=C(C(=O)C2=C(N(C3=CC(=CC=C23)OC(F)(F)F)CC=2C=C(C=CC2)S(=O)C(C(=O)O)(C)C)C)C=C1,UVWQDLJYHIAYRD-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor gamma,PPARG,PPARG_HUMAN,P37231,Homo sapiens,SINGLE_PROTEIN,ASSAY_004: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,UVWQDLJYHIAYRD,UVWQDLJYHIAYRD,,UVWQDLJYHIAYRD
US20050277685A1,no,Example 171,,COC1=CC=C(C(=O)C2=C(N(C3=CC(=CC=C23)OC(F)(F)F)CC=2C=C(C=CC2)S(=O)C(C(=O)O)(C)C)C)C=C1,UVWQDLJYHIAYRD-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor delta,PPARD,PPARD_HUMAN,Q03181,Homo sapiens,SINGLE_PROTEIN,ASSAY_005: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,UVWQDLJYHIAYRD,UVWQDLJYHIAYRD,,UVWQDLJYHIAYRD
US20050277685A1,no,Example 172,,COC1=CC=C(C(=O)C2=C(N(C3=CC(=CC=C23)OC(F)(F)F)CC=2C=C(C=CC2)S(=O)(=O)C(C(=O)O)(C)C)C)C=C1,IJUHIZIRZISITE-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor gamma,PPARG,PPARG_HUMAN,P37231,Homo sapiens,SINGLE_PROTEIN,ASSAY_004: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,IJUHIZIRZISITE,IJUHIZIRZISITE,,IJUHIZIRZISITE
US20050277685A1,no,Example 172,,COC1=CC=C(C(=O)C2=C(N(C3=CC(=CC=C23)OC(F)(F)F)CC=2C=C(C=CC2)S(=O)(=O)C(C(=O)O)(C)C)C)C=C1,IJUHIZIRZISITE-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor delta,PPARD,PPARD_HUMAN,Q03181,Homo sapiens,SINGLE_PROTEIN,ASSAY_005: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,IJUHIZIRZISITE,IJUHIZIRZISITE,,IJUHIZIRZISITE
US20050277685A1,no,Example 173,,COC1=CC=C(C(=O)C2=C(N(C3=CC(=CC=C23)OC(F)(F)F)CC=2C=C(C=CC2)SC(C(=O)O)(C)C)C)C=C1,GCMXODYEMBZISG-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor gamma,PPARG,PPARG_HUMAN,P37231,Homo sapiens,SINGLE_PROTEIN,ASSAY_004: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,GCMXODYEMBZISG,GCMXODYEMBZISG,,GCMXODYEMBZISG
US20050277685A1,no,Example 173,,COC1=CC=C(C(=O)C2=C(N(C3=CC(=CC=C23)OC(F)(F)F)CC=2C=C(C=CC2)SC(C(=O)O)(C)C)C)C=C1,GCMXODYEMBZISG-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor delta,PPARD,PPARD_HUMAN,Q03181,Homo sapiens,SINGLE_PROTEIN,ASSAY_005: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,GCMXODYEMBZISG,GCMXODYEMBZISG,,GCMXODYEMBZISG
US20050277685A1,no,Example 174,,COC1=CC=C(C(=O)C2=C(N(C3=CC(=CC=C23)OC(F)(F)F)CC=2C=C(C=CC2)SC(C(=O)O)C)C)C=C1,WOWXDFSOKNMFNL-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor gamma,PPARG,PPARG_HUMAN,P37231,Homo sapiens,SINGLE_PROTEIN,ASSAY_004: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,WOWXDFSOKNMFNL,WOWXDFSOKNMFNL,,WOWXDFSOKNMFNL
US20050277685A1,no,Example 174,,COC1=CC=C(C(=O)C2=C(N(C3=CC(=CC=C23)OC(F)(F)F)CC=2C=C(C=CC2)SC(C(=O)O)C)C)C=C1,WOWXDFSOKNMFNL-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor delta,PPARD,PPARD_HUMAN,Q03181,Homo sapiens,SINGLE_PROTEIN,ASSAY_005: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,WOWXDFSOKNMFNL,WOWXDFSOKNMFNL,,WOWXDFSOKNMFNL
US20050277685A1,no,Example 175,,COC1=CC=C(C(=O)C2=C(N(C3=CC(=CC=C23)OC(F)(F)F)CC=2C=C(C=CC2)SC(C(=O)O)C)C)C=C1,WOWXDFSOKNMFNL-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor gamma,PPARG,PPARG_HUMAN,P37231,Homo sapiens,SINGLE_PROTEIN,ASSAY_004: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,WOWXDFSOKNMFNL,WOWXDFSOKNMFNL,,WOWXDFSOKNMFNL
US20050277685A1,no,Example 175,,COC1=CC=C(C(=O)C2=C(N(C3=CC(=CC=C23)OC(F)(F)F)CC=2C=C(C=CC2)SC(C(=O)O)C)C)C=C1,WOWXDFSOKNMFNL-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor delta,PPARD,PPARD_HUMAN,Q03181,Homo sapiens,SINGLE_PROTEIN,ASSAY_005: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,WOWXDFSOKNMFNL,WOWXDFSOKNMFNL,,WOWXDFSOKNMFNL
US20050277685A1,no,Example 179,,ClC1=CC=C(C(=O)C2=C(N(C3=CC(=CC=C23)OC(F)(F)F)C=2C=C(O[C@@H](C(=O)O)CC)C=C(C2)F)C)C=C1,FUIOTCDWZYYCKA-HSZRJFAPSA-N,Peroxisome proliferator-activated receptor gamma,PPARG,PPARG_HUMAN,P37231,Homo sapiens,SINGLE_PROTEIN,ASSAY_004: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,FUIOTCDWZYYCKA,FUIOTCDWZYYCKA,,FUIOTCDWZYYCKA
US20050277685A1,no,Example 179,,ClC1=CC=C(C(=O)C2=C(N(C3=CC(=CC=C23)OC(F)(F)F)C=2C=C(O[C@@H](C(=O)O)CC)C=C(C2)F)C)C=C1,FUIOTCDWZYYCKA-HSZRJFAPSA-N,Peroxisome proliferator-activated receptor delta,PPARD,PPARD_HUMAN,Q03181,Homo sapiens,SINGLE_PROTEIN,ASSAY_005: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,FUIOTCDWZYYCKA,FUIOTCDWZYYCKA,,FUIOTCDWZYYCKA
US20050277685A1,no,Example 182,,COC1=CC=C(C(=O)C2=C(N(C3=CC(=CC=C23)OC(F)(F)F)CC2=C(OC(C(=O)O)(C)C)C=CC=C2)C)C=C1,ADUPGIQCDSDDIZ-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor gamma,PPARG,PPARG_HUMAN,P37231,Homo sapiens,SINGLE_PROTEIN,ASSAY_004: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,ADUPGIQCDSDDIZ,ADUPGIQCDSDDIZ,,ADUPGIQCDSDDIZ
US20050277685A1,no,Example 182,,COC1=CC=C(C(=O)C2=C(N(C3=CC(=CC=C23)OC(F)(F)F)CC2=C(OC(C(=O)O)(C)C)C=CC=C2)C)C=C1,ADUPGIQCDSDDIZ-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor delta,PPARD,PPARD_HUMAN,Q03181,Homo sapiens,SINGLE_PROTEIN,ASSAY_005: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,ADUPGIQCDSDDIZ,ADUPGIQCDSDDIZ,,ADUPGIQCDSDDIZ
US20050277685A1,no,Example 187,,COC1=CC=C(C(=O)C2=C(N(C3=CC(=CC=C23)OC(F)(F)F)CC2=CC=C(OC(C(=O)O)(C)C)C=C2)C)C=C1,HIJVXGRZZVSZSG-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor gamma,PPARG,PPARG_HUMAN,P37231,Homo sapiens,SINGLE_PROTEIN,ASSAY_004: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,HIJVXGRZZVSZSG,HIJVXGRZZVSZSG,,HIJVXGRZZVSZSG
US20050277685A1,no,Example 187,,COC1=CC=C(C(=O)C2=C(N(C3=CC(=CC=C23)OC(F)(F)F)CC2=CC=C(OC(C(=O)O)(C)C)C=C2)C)C=C1,HIJVXGRZZVSZSG-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor delta,PPARD,PPARD_HUMAN,Q03181,Homo sapiens,SINGLE_PROTEIN,ASSAY_005: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,HIJVXGRZZVSZSG,HIJVXGRZZVSZSG,,HIJVXGRZZVSZSG
US20050277685A1,no,Example 189,,COC1=CC=C(C(=O)C2=C(N(C3=CC(=CC=C23)OC(F)(F)F)CC2=CC=C(OC(C(=O)O)(C)C)C=C2)C)C=C1,HIJVXGRZZVSZSG-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor gamma,PPARG,PPARG_HUMAN,P37231,Homo sapiens,SINGLE_PROTEIN,ASSAY_004: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,HIJVXGRZZVSZSG,HIJVXGRZZVSZSG,,HIJVXGRZZVSZSG
US20050277685A1,no,Example 189,,COC1=CC=C(C(=O)C2=C(N(C3=CC(=CC=C23)OC(F)(F)F)CC2=CC=C(OC(C(=O)O)(C)C)C=C2)C)C=C1,HIJVXGRZZVSZSG-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor delta,PPARD,PPARD_HUMAN,Q03181,Homo sapiens,SINGLE_PROTEIN,ASSAY_005: Transactivation assay,EC50,1500.5,1-3000 nM,genus_placeholder,HIJVXGRZZVSZSG,HIJVXGRZZVSZSG,,HIJVXGRZZVSZSG
US20050277685A1,no,Example 2,(2S)-2-{3-[3-(4-methoxy)benzoyl-2-methyl-6-(trifluoromethoxy)-1H-indol-1-yl]phenoxyy}propanoic acid,COc1ccc(C(=O)c2c(C)n(-c3cccc(OC(C)C(=O)O)c3)c3cc(OC(F)(F)F)ccc23)cc1,GIQQXFLSYSDTKU-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor gamma,PPARG,PPARG_HUMAN,P37231,Homo sapiens,SINGLE_PROTEIN,ASSAY_004: Transactivation assay,EC50,1500.5,1-3000 nM,ms_arb_cdx,GIQQXFLSYSDTKU,JAQNMRVDOVQJOB,GIQQXFLSYSDTKU,GIQQXFLSYSDTKU
US20050277685A1,no,Example 2,(2S)-2-{3-[3-(4-methoxy)benzoyl-2-methyl-6-(trifluoromethoxy)-1H-indol-1-yl]phenoxyy}propanoic acid,COc1ccc(C(=O)c2c(C)n(-c3cccc(OC(C)C(=O)O)c3)c3cc(OC(F)(F)F)ccc23)cc1,GIQQXFLSYSDTKU-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor delta,PPARD,PPARD_HUMAN,Q03181,Homo sapiens,SINGLE_PROTEIN,ASSAY_005: Transactivation assay,EC50,1500.5,1-3000 nM,ms_arb_cdx,GIQQXFLSYSDTKU,JAQNMRVDOVQJOB,GIQQXFLSYSDTKU,GIQQXFLSYSDTKU
US20050277685A1,no,Example 21,,COc1ccc(C(=O)c2c(C)n(-c3cccc(OC(C)(C)C(=O)O)n3)c3cc(OC(F)(F)F)ccc23)cc1,KTZNLSNSBFSGOQ-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor gamma,PPARG,PPARG_HUMAN,P37231,Homo sapiens,SINGLE_PROTEIN,ASSAY_004: Transactivation assay,EC50,1500.5,1-3000 nM,patent_mol_genus,KTZNLSNSBFSGOQ,KTZNLSNSBFSGOQ,KTZNLSNSBFSGOQ,KTZNLSNSBFSGOQ
US20050277685A1,no,Example 21,,COc1ccc(C(=O)c2c(C)n(-c3cccc(OC(C)(C)C(=O)O)n3)c3cc(OC(F)(F)F)ccc23)cc1,KTZNLSNSBFSGOQ-UHFFFAOYSA-N,Peroxisome proliferator-activated receptor delta,PPARD,PPARD_HUMAN,Q03181,Homo sapiens,SINGLE_PROTEIN,ASSAY_005: Transactivation assay,EC50,1500.5,1-3000 nM,patent_mol_genus,KTZNLSNSBFSGOQ,KTZNLSNSBFSGOQ,KTZNLSNSBFSGOQ,KTZNLSNSBFSGOQ
